Tempo,Temperatura,Amostra,setpoint,duty,y_controller,pwm
238.96,48.88,236,65.0,100,92.87,255
239.96,49.36,237,65.0,100,93.0,255
240.96,49.36,238,65.0,100,93.19,255
241.96,49.36,239,65.0,100,93.37,255
242.97,49.85,240,65.0,100,93.49,255
243.96,49.85,241,65.0,100,93.67,255
244.97,50.34,242,65.0,100,93.79,255
245.96,50.34,243,65.0,100,93.96,255
246.97,50.83,244,65.0,100,94.07,255
247.96,50.83,245,65.0,100,94.23,255
248.97,50.83,246,65.0,100,94.4,255
249.96,51.32,247,65.0,100,94.5,255
250.97,51.32,248,65.0,100,94.66,255
251.98,51.32,249,65.0,100,94.82,255
252.97,51.32,250,65.0,100,94.98,255
253.98,51.81,251,65.0,100,95.08,255
254.98,51.81,252,65.0,100,95.24,255
255.98,52.3,253,65.0,100,95.33,255
256.98,52.3,254,65.0,100,95.48,255
257.99,52.79,255,65.0,100,95.57,255
258.98,52.3,256,65.0,100,95.77,255
259.99,52.79,257,65.0,100,95.86,255
260.98,52.79,258,65.0,100,96.0,255
261.99,53.27,259,65.0,100,96.09,255
262.98,53.27,260,65.0,100,96.22,255
263.99,53.76,261,65.0,100,96.3,255
264.98,53.76,262,65.0,100,96.43,255
265.99,53.76,263,65.0,100,96.56,255
266.99,53.76,264,65.0,100,96.69,255
267.99,54.25,265,65.0,100,96.77,255
269.0,54.25,266,65.0,100,96.89,255
270.0,54.25,267,65.0,100,97.02,255
271.01,54.74,268,65.0,100,97.08,255
272.0,54.74,269,65.0,100,97.2,255
273.01,54.74,270,65.0,100,97.32,255
274.0,55.23,271,65.0,100,97.38,255
275.01,55.23,272,65.0,100,97.5,255
276.0,55.23,273,65.0,100,97.61,255
277.01,55.23,274,65.0,100,97.72,255
278.0,55.72,275,65.0,100,97.78,255
279.01,55.72,276,65.0,100,97.89,255
280.0,56.21,277,65.0,100,97.94,255
281.01,56.21,278,65.0,100,98.04,255
282.01,56.7,279,65.0,100,98.08,255
283.02,56.7,280,65.0,100,98.18,255
284.02,56.7,281,65.0,100,98.28,255
285.02,56.7,282,65.0,100,98.37,255
286.03,57.18,283,65.0,100,98.41,255
287.02,57.18,284,65.0,100,98.5,255
288.03,57.18,285,65.0,100,98.59,255
289.02,57.67,286,65.0,100,98.62,255
290.03,57.67,287,65.0,100,98.71,255
291.02,57.67,288,65.0,100,98.8,255
292.03,58.16,289,65.0,100,98.82,255
293.02,58.16,290,65.0,100,98.9,255
294.03,58.16,291,65.0,100,98.98,255
295.02,58.16,292,65.0,100,99.06,255
296.03,58.65,293,65.0,100,99.08,255
297.02,58.65,294,65.0,100,99.16,255
298.03,58.65,295,65.0,100,99.23,255
299.02,58.65,296,65.0,100,99.3,255
300.03,59.14,297,65.0,100,99.32,255
301.03,59.14,298,65.0,100,99.39,255
302.02,59.63,299,65.0,100,99.4,255
303.03,59.14,300,65.0,100,99.52,255
304.02,59.63,301,65.0,100,99.53,255
305.03,60.12,302,65.0,100,99.53,255
306.02,60.12,303,65.0,100,99.59,255
307.03,60.12,304,65.0,100,99.65,255
308.02,60.12,305,65.0,100,99.7,255
309.03,60.61,306,65.0,100,99.7,255
310.02,60.61,307,65.0,100,99.75,255
311.03,60.61,308,65.0,100,99.8,255
312.02,61.09,309,65.0,100,99.8,255
313.02,60.61,310,65.0,100,99.9,255
314.02,61.09,311,65.0,100,99.89,255
315.02,61.09,312,65.0,100,99.94,255
316.01,61.58,313,65.0,100,99.92,255
317.02,61.58,314,65.0,100,99.96,255
318.03,61.09,315,65.0,100,100.06,255
319.02,61.58,316,65.0,100,100.05,255
320.03,62.07,317,65.0,100,100.03,255
321.02,62.07,318,65.0,100,100.06,255
322.03,62.07,319,65.0,100,100.1,255
323.02,62.07,320,65.0,100,100.13,255
324.03,62.07,321,65.0,100,100.17,255
325.02,62.56,322,65.0,100,100.14,255
326.03,62.56,323,65.0,100,100.17,255
327.02,62.07,324,65.0,100,100.26,255
328.02,62.56,325,65.0,100,100.23,255
329.02,63.05,326,65.0,100,100.2,255
330.02,63.05,327,65.0,100,100.23,255
331.02,63.05,328,65.0,100,100.25,255
332.02,63.05,329,65.0,100,100.27,255
333.03,63.05,330,65.0,100,100.29,255
334.02,63.54,331,65.0,100,100.26,255
335.03,63.05,332,65.0,100,100.33,255
336.02,63.54,333,65.0,100,100.3,255
337.03,63.54,334,65.0,100,100.31,255
338.02,64.03,335,65.0,100,100.27,255
339.03,64.03,336,65.0,100,100.28,255
340.02,64.03,337,65.0,100,100.3,255
341.03,64.03,338,65.0,100,100.31,255
342.02,64.52,339,65.0,100,100.26,255
343.03,64.52,340,65.0,100,100.27,255
344.02,64.52,341,65.0,100,100.27,255
345.03,64.52,342,65.0,100,100.28,255
346.02,64.52,343,65.0,100,100.28,255
347.03,64.52,344,65.0,100,100.29,255
348.04,64.52,345,65.0,100,100.29,255
349.03,64.52,346,65.0,100,100.3,255
350.04,65.0,347,65.0,100,100.25,255
351.03,65.0,348,65.0,100,100.25,255
352.04,65.0,349,65.0,100,100.25,255
353.03,65.49,350,65.0,100,100.19,255
354.04,65.0,351,65.0,100,100.24,255
355.03,65.49,352,65.0,100,100.18,255
356.04,65.49,353,65.0,100,100.18,255
357.03,65.98,354,65.0,100,100.11,255
358.04,65.98,355,65.0,100,100.1,255
359.03,65.98,356,65.0,100,100.09,255
360.04,65.98,357,65.0,100,100.08,255
361.03,65.98,358,65.0,100,100.07,255
362.04,65.98,359,65.0,100,100.05,255
363.04,65.98,360,65.0,100,100.04,255
364.04,65.98,361,65.0,100,100.03,255
365.04,66.47,362,65.0,100,99.96,255
366.04,66.47,363,65.0,100,99.94,255
367.04,66.47,364,65.0,100,99.93,255
368.04,66.47,365,65.0,100,99.91,255
369.04,66.96,366,65.0,100,99.83,255
370.04,66.96,367,65.0,100,99.81,255
371.05,66.96,368,65.0,100,99.79,255
372.04,66.96,369,65.0,100,99.77,255
373.05,66.96,370,65.0,100,99.74,255
374.04,66.96,371,65.0,100,99.72,255
375.05,66.96,372,65.0,100,99.7,255
376.04,67.45,373,65.0,100,99.61,255
377.05,66.96,374,65.0,100,99.65,255
378.04,67.45,375,65.0,100,99.56,255
379.05,66.96,376,65.0,100,99.59,255
380.04,67.45,377,65.0,100,99.51,255
381.05,67.45,378,65.0,100,99.48,255
382.05,67.94,379,65.0,100,99.4,255
383.05,67.94,380,65.0,100,99.36,255
384.06,67.94,381,65.0,100,99.33,255
385.05,67.94,382,65.0,100,99.29,255
386.06,68.43,383,65.0,100,99.2,255
387.05,67.94,384,65.0,100,99.22,255
388.06,67.94,385,65.0,100,99.19,255
389.05,68.43,386,65.0,100,99.09,255
390.06,67.94,387,65.0,100,99.11,255
391.05,68.43,388,65.0,100,99.02,255
392.06,68.43,389,65.0,100,98.98,255
393.05,68.43,390,65.0,100,98.94,255
394.06,68.43,391,65.0,100,98.9,255
395.05,68.43,392,65.0,100,98.86,255
396.06,68.43,393,65.0,100,98.82,255
397.05,68.91,394,65.0,100,98.72,255
398.06,68.91,395,65.0,100,98.67,255
399.07,68.91,396,65.0,100,98.63,255
400.06,68.91,397,65.0,100,98.58,255
401.07,68.91,398,65.0,100,98.54,255
402.06,69.4,399,65.0,100,98.43,255
403.07,69.4,400,65.0,100,98.38,255
404.06,69.4,401,65.0,100,98.33,255
405.07,69.4,402,65.0,100,98.28,255
406.06,69.4,403,65.0,100,98.23,255
407.07,69.4,404,65.0,100,98.18,255
408.06,69.4,405,65.0,100,98.13,255
409.07,69.4,406,65.0,100,98.07,255
410.06,69.4,407,65.0,100,98.02,255
411.07,69.4,408,65.0,100,97.97,255
412.06,69.4,409,65.0,100,97.92,255
413.07,69.89,410,65.0,100,97.81,255
414.08,69.89,411,65.0,100,97.75,255
415.07,69.89,412,65.0,100,97.7,255
416.08,69.89,413,65.0,100,97.64,255
417.07,69.89,414,65.0,100,97.58,255
418.08,69.89,415,65.0,100,97.53,255
419.07,69.89,416,65.0,100,97.47,255
420.08,70.38,417,65.0,100,97.35,255
421.07,69.89,418,65.0,100,97.35,255
422.08,69.89,419,65.0,100,97.29,255
423.08,70.38,420,65.0,100,97.18,255
424.08,70.38,421,65.0,100,97.11,255
425.08,69.89,422,65.0,100,97.11,255
426.08,69.89,423,65.0,100,97.05,255
427.08,70.38,424,65.0,100,96.94,255
428.09,70.38,425,65.0,100,96.87,255
429.08,70.38,426,65.0,100,96.81,255
430.09,70.38,427,65.0,100,96.75,255
431.09,70.38,428,65.0,100,96.69,255
432.09,70.38,429,65.0,100,96.62,255
433.1,70.38,430,65.0,100,96.56,255
434.09,70.38,431,65.0,100,96.5,255
435.1,70.87,432,65.0,100,96.38,255
436.09,70.87,433,65.0,100,96.31,255
437.1,70.87,434,65.0,100,96.24,255
438.09,70.87,435,65.0,100,96.17,255
439.1,70.87,436,65.0,100,96.1,255
440.09,70.87,437,65.0,100,96.03,255
441.1,70.87,438,65.0,100,95.97,255
442.09,70.87,439,65.0,100,95.9,255
443.1,70.87,440,65.0,100,95.83,255
444.09,70.87,441,65.0,100,95.76,255
445.1,70.87,442,65.0,100,95.69,255
446.09,71.36,443,65.0,100,95.57,255
447.1,70.87,444,65.0,100,95.55,255
448.11,70.87,445,65.0,100,95.48,255
449.1,71.36,446,65.0,100,95.35,255
450.11,71.36,447,65.0,100,95.28,255
451.1,71.36,448,65.0,100,95.21,255
452.11,71.36,449,65.0,100,95.13,255
453.1,71.36,450,65.0,100,95.06,255
454.11,71.36,451,65.0,100,94.98,255
455.11,71.36,452,65.0,100,94.91,255
456.11,71.36,453,65.0,100,94.84,255
457.11,71.36,454,65.0,100,94.76,255
458.11,71.36,455,65.0,100,94.69,255
459.11,71.36,456,65.0,100,94.61,255
460.12,71.85,457,65.0,100,94.48,255
461.11,71.36,458,65.0,100,94.46,255
462.12,71.85,459,65.0,100,94.33,255
463.11,71.85,460,65.0,100,94.25,255
464.12,71.85,461,65.0,100,94.17,255
465.13,71.85,462,65.0,100,94.09,255
466.12,71.85,463,65.0,100,94.01,255
467.13,72.34,464,65.0,100,93.87,255
468.12,71.85,465,65.0,100,93.84,255
469.13,71.85,466,65.0,100,93.76,255
470.12,71.85,467,65.0,100,93.68,255
471.13,71.85,468,65.0,100,93.6,255
472.12,71.85,469,65.0,100,93.52,255
473.13,72.34,470,65.0,100,93.39,255
474.12,71.85,471,65.0,100,93.36,255
475.13,72.34,472,65.0,100,93.22,255
476.12,71.85,473,65.0,100,93.19,255
477.13,72.34,474,65.0,100,93.05,255
478.13,72.34,475,65.0,100,92.97,255
479.13,72.34,476,65.0,100,92.88,255
480.13,72.34,477,65.0,100,92.8,255
481.13,72.34,478,65.0,100,92.71,255
482.14,71.85,479,65.0,100,92.69,255
483.14,72.34,480,65.0,100,92.55,255
484.14,72.34,481,65.0,100,92.46,255
485.14,72.34,482,65.0,100,92.38,255
486.15,72.34,483,65.0,100,92.29,255
487.14,72.34,484,65.0,100,92.21,255
488.15,72.34,485,65.0,100,92.12,255
489.14,72.83,486,65.0,100,91.98,255
490.15,72.34,487,65.0,100,91.94,255
491.14,72.83,488,65.0,100,91.8,255
492.15,72.83,489,65.0,100,91.71,255
493.14,72.83,490,65.0,100,91.62,255
494.15,72.34,491,65.0,100,91.58,255
495.14,72.83,492,65.0,100,91.44,255
496.15,72.34,493,65.0,100,91.41,255
497.14,72.83,494,65.0,100,91.26,255
498.15,72.83,495,65.0,100,91.17,255
499.16,72.83,496,65.0,100,91.08,255
500.15,72.83,497,65.0,100,90.99,255
501.16,72.83,498,65.0,100,90.9,255
502.15,72.83,499,65.0,100,90.81,255
503.16,72.83,500,65.0,100,90.72,255
504.15,72.83,501,65.0,100,90.63,255
505.16,72.83,502,65.0,100,90.53,255
506.16,72.83,503,65.0,100,90.44,255
507.16,72.83,504,65.0,100,90.35,255
508.16,72.83,505,65.0,100,90.26,255
509.17,72.83,506,65.0,100,90.17,255
510.16,72.83,507,65.0,100,90.08,255
511.17,73.31,508,65.0,98,89.93,252
512.16,72.83,509,65.0,98,89.89,252
513.17,72.83,510,65.0,98,89.8,252
514.16,73.31,511,65.0,98,89.65,252
515.17,73.31,512,65.0,98,89.55,252
516.16,73.31,513,65.0,98,89.46,252
517.17,73.31,514,65.0,98,89.36,252
518.18,72.83,515,65.0,98,89.32,252
519.17,73.31,516,65.0,98,89.17,252
520.18,73.31,517,65.0,98,89.07,252
521.17,72.83,518,65.0,98,89.04,252
522.18,73.31,519,65.0,97,88.89,249
523.17,73.31,520,65.0,97,88.79,249
524.18,73.31,521,65.0,97,88.69,249
525.18,72.83,522,65.0,97,88.65,249
526.18,72.83,523,65.0,97,88.56,249
527.18,73.31,524,65.0,97,88.41,249
528.18,73.31,525,65.0,97,88.32,249
529.18,73.31,526,65.0,97,88.22,249
530.19,73.31,527,65.0,97,88.12,249
531.18,73.31,528,65.0,97,88.03,249
532.19,73.31,529,65.0,96,87.93,246
533.18,73.31,530,65.0,96,87.83,246
534.19,73.31,531,65.0,96,87.74,246
535.18,73.31,532,65.0,96,87.64,246
536.19,72.83,533,65.0,96,87.6,246
537.2,73.31,534,65.0,96,87.45,246
538.19,73.31,535,65.0,96,87.35,246
539.2,73.31,536,65.0,96,87.26,246
540.19,73.31,537,65.0,96,87.16,246
541.2,73.31,538,65.0,96,87.06,246
542.19,73.31,539,65.0,95,86.97,243
543.2,73.31,540,65.0,95,86.87,243
544.19,73.31,541,65.0,95,86.77,243
545.2,73.8,542,65.0,95,86.62,243
546.2,73.31,543,65.0,95,86.57,243
547.2,73.31,544,65.0,95,86.48,243
548.2,73.31,545,65.0,95,86.38,243
549.2,73.31,546,65.0,95,86.28,243
550.2,73.31,547,65.0,95,86.19,243
551.21,73.31,548,65.0,95,86.09,243
552.2,73.8,549,65.0,94,85.93,241
553.21,73.8,550,65.0,94,85.83,241
554.21,73.8,551,65.0,94,85.73,241
555.22,73.31,552,65.0,94,85.68,241
556.23,73.31,553,65.0,94,85.59,241
557.22,73.8,554,65.0,94,85.43,241
558.23,73.31,555,65.0,94,85.39,241
559.23,73.8,556,65.0,94,85.23,241
560.24,73.31,557,65.0,94,85.19,241
561.23,73.31,558,65.0,94,85.09,241
562.24,73.8,559,65.0,93,84.94,238
563.24,73.31,560,65.0,93,84.89,238
564.25,73.8,561,65.0,93,84.74,238
565.24,73.31,562,65.0,93,84.69,238
566.25,73.31,563,65.0,93,84.6,238
567.24,73.8,564,65.0,93,84.44,238
568.25,73.31,565,65.0,93,84.4,238
569.25,73.31,566,65.0,93,84.3,238
570.26,73.8,567,65.0,93,84.14,238
571.25,73.8,568,65.0,93,84.04,238
572.26,73.31,569,65.0,92,84.0,235
573.27,73.31,570,65.0,92,83.9,235
574.27,73.31,571,65.0,92,83.8,235
575.28,73.8,572,65.0,92,83.65,235
576.27,73.31,573,65.0,92,83.6,235
577.28,73.8,574,65.0,92,83.45,235
578.27,73.31,575,65.0,92,83.41,235
579.28,73.31,576,65.0,92,83.31,235
580.28,73.31,577,65.0,92,83.21,235
581.29,73.31,578,65.0,92,83.11,235
582.28,73.31,579,65.0,92,83.02,235
583.29,73.8,580,65.0,90,82.86,232
584.28,73.31,581,65.0,90,82.82,232
585.29,73.8,582,65.0,90,82.66,232
586.29,73.8,583,65.0,90,82.56,232
587.3,73.8,584,65.0,90,82.46,232
588.29,73.8,585,65.0,90,82.36,232
589.3,73.8,586,65.0,90,82.25,232
590.3,73.31,587,65.0,90,82.21,232
591.3,73.8,588,65.0,90,82.05,232
592.31,73.8,589,65.0,90,81.95,230
593.31,73.31,590,65.0,90,81.91,230
594.32,73.31,591,65.0,90,81.81,230
595.31,73.31,592,65.0,90,81.71,230
596.32,73.31,593,65.0,90,81.62,230
597.31,73.31,594,65.0,90,81.52,230
598.32,73.31,595,65.0,90,81.42,230
599.32,73.31,596,65.0,90,81.33,230
600.33,73.8,597,65.0,90,81.17,230
601.32,73.31,598,65.0,90,81.13,230
602.33,73.31,599,65.0,90,81.03,230
603.32,73.31,600,65.0,89,80.93,227
604.33,73.31,601,65.0,89,80.84,227
605.33,73.31,602,65.0,89,80.74,227
606.34,72.83,603,65.0,89,80.7,227
607.33,72.83,604,65.0,89,80.61,227
608.34,73.31,605,65.0,89,80.46,227
609.33,73.31,606,65.0,89,80.36,227
610.34,73.31,607,65.0,89,80.27,227
611.35,73.31,608,65.0,89,80.17,227
612.35,72.83,609,65.0,89,80.13,227
613.35,73.31,610,65.0,87,79.98,224
614.35,73.31,611,65.0,87,79.88,224
615.36,73.31,612,65.0,87,79.79,224
616.35,73.31,613,65.0,87,79.69,224
617.36,73.31,614,65.0,87,79.59,224
618.35,73.31,615,65.0,87,79.5,224
619.36,73.31,616,65.0,87,79.4,224
620.36,72.83,617,65.0,87,79.36,224
621.37,72.83,618,65.0,87,79.27,224
622.36,72.34,619,65.0,87,79.24,224
623.37,73.31,620,65.0,87,79.04,224
624.36,73.31,621,65.0,86,78.94,221
625.37,72.83,622,65.0,86,78.9,221
626.36,72.83,623,65.0,86,78.81,221
627.37,72.83,624,65.0,86,78.72,221
628.37,72.83,625,65.0,86,78.63,221
629.38,72.83,626,65.0,86,78.54,221
630.39,72.83,627,65.0,86,78.44,221
631.38,72.83,628,65.0,86,78.35,221
632.39,72.83,629,65.0,86,78.26,221
633.38,72.83,630,65.0,86,78.17,221
634.39,72.83,631,65.0,86,78.08,221
635.38,72.83,632,65.0,85,77.99,218
