Tempo,Temperatura,Amostra,setpoint,duty,y_controller,pwm
103.02,18.1,51,12.0,19,1.65,53084
105.02,18.0,52,12.0,19,1.61,53084
107.02,18.0,53,12.0,19,1.63,53084
109.02,17.9,54,12.0,18,1.59,53739
111.02,17.8,55,12.0,18,1.55,53739
113.02,17.8,56,12.0,18,1.57,53739
115.02,17.7,57,12.0,18,1.53,53739
117.02,17.7,58,12.0,18,1.55,53739
119.02,17.6,59,12.0,18,1.51,53739
121.02,17.5,60,12.0,17,1.47,54395
123.02,17.5,61,12.0,17,1.49,54395
125.02,17.4,62,12.0,17,1.45,54395
127.02,17.4,63,12.0,17,1.48,54395
129.02,17.3,64,12.0,17,1.44,54395
131.02,17.2,65,12.0,16,1.4,55050
133.02,17.2,66,12.0,17,1.42,54395
135.02,17.1,67,12.0,16,1.38,55050
137.02,17.1,68,12.0,17,1.4,54395
139.02,17.1,69,12.0,17,1.42,54395
141.02,17.0,70,12.0,16,1.38,55050
143.02,17.0,71,12.0,17,1.4,54395
145.02,16.9,72,12.0,16,1.36,55050
147.02,16.9,73,12.0,16,1.38,55050
149.02,16.8,74,12.0,16,1.34,55050
151.02,16.8,75,12.0,16,1.36,55050
153.02,16.7,76,12.0,16,1.32,55050
155.02,16.7,77,12.0,16,1.34,55050
157.02,16.7,78,12.0,16,1.36,55050
159.02,16.6,79,12.0,16,1.32,55050
161.02,16.6,80,12.0,16,1.34,55050
163.02,16.5,81,12.0,14,1.3,56361
165.02,16.5,82,12.0,16,1.32,55050
167.02,16.5,83,12.0,16,1.34,55050
169.02,16.4,84,12.0,14,1.29,56361
171.02,16.4,85,12.0,16,1.31,55050
173.02,16.4,86,12.0,16,1.33,55050
175.02,16.3,87,12.0,14,1.29,56361
177.02,16.3,88,12.0,16,1.31,55050
179.02,16.3,89,12.0,16,1.32,55050
181.02,16.2,90,12.0,14,1.28,56361
183.02,16.2,91,12.0,14,1.3,56361
185.02,16.2,92,12.0,16,1.31,55050
187.02,16.1,93,12.0,14,1.27,56361
189.02,16.1,94,12.0,14,1.29,56361
191.02,16.1,95,12.0,16,1.3,55050
193.02,16.0,96,12.0,14,1.26,56361
195.02,16.0,97,12.0,14,1.28,56361
197.02,16.0,98,12.0,14,1.29,56361
199.02,16.0,99,12.0,16,1.31,55050
201.02,16.0,100,12.0,16,1.32,55050
203.02,15.9,101,12.0,14,1.28,56361
205.02,15.9,102,12.0,14,1.29,56361
207.02,15.9,103,12.0,16,1.31,55050
209.02,15.8,104,12.0,14,1.26,56361
211.02,15.8,105,12.0,14,1.28,56361
213.02,15.8,106,12.0,14,1.29,56361
215.02,15.8,107,12.0,16,1.31,55050
217.02,15.8,108,12.0,16,1.32,55050
219.02,15.7,109,12.0,14,1.27,56361
221.02,15.7,110,12.0,14,1.29,56361
223.02,15.7,111,12.0,16,1.3,55050
225.02,15.7,112,12.0,16,1.31,55050
227.02,15.7,113,12.0,16,1.33,55050
229.02,15.6,114,12.0,14,1.28,56361
231.02,15.7,115,12.0,16,1.35,55050
233.02,15.6,116,12.0,16,1.3,55050
235.02,15.5,117,12.0,14,1.25,56361
237.02,15.5,118,12.0,14,1.27,56361
239.02,15.6,119,12.0,16,1.34,55050
241.02,15.5,120,12.0,14,1.29,56361
243.02,15.5,121,12.0,16,1.3,55050
245.02,15.5,122,12.0,16,1.31,55050
247.02,15.5,123,12.0,16,1.32,55050
249.02,15.4,124,12.0,14,1.28,56361
251.02,15.4,125,12.0,14,1.29,56361
253.02,15.4,126,12.0,14,1.3,56361
255.02,15.4,127,12.0,16,1.31,55050
257.02,15.4,128,12.0,16,1.32,55050
259.02,15.4,129,12.0,16,1.33,55050
261.02,15.4,130,12.0,16,1.34,55050
263.02,15.4,131,12.0,16,1.35,55050
265.02,15.4,132,12.0,16,1.36,55050
267.02,15.4,133,12.0,16,1.37,55050
269.02,15.4,134,12.0,16,1.38,55050
271.02,15.3,135,12.0,16,1.32,55050
273.02,15.3,136,12.0,16,1.33,55050
275.02,15.3,137,12.0,16,1.34,55050
277.02,15.3,138,12.0,16,1.35,55050
279.02,15.3,139,12.0,16,1.36,55050
281.02,15.3,140,12.0,16,1.37,55050
283.02,15.3,141,12.0,16,1.37,55050
285.02,15.3,142,12.0,16,1.38,55050
287.02,15.3,143,12.0,16,1.39,55050
289.02,15.2,144,12.0,16,1.34,55050
291.02,15.2,145,12.0,16,1.34,55050
293.02,15.2,146,12.0,16,1.35,55050
295.02,15.2,147,12.0,16,1.36,55050
297.02,15.2,148,12.0,16,1.37,55050
299.02,15.2,149,12.0,16,1.38,55050
301.02,15.2,150,12.0,16,1.38,55050
303.02,15.2,151,12.0,16,1.39,55050
305.02,15.2,152,12.0,16,1.4,55050
307.02,15.2,153,12.0,17,1.4,54395
309.02,15.2,154,12.0,17,1.41,54395
311.02,15.2,155,12.0,17,1.41,54395
313.02,15.2,156,12.0,17,1.42,54395
315.02,15.2,157,12.0,17,1.43,54395
317.02,15.2,158,12.0,17,1.43,54395
319.02,15.2,159,12.0,17,1.44,54395
321.02,15.2,160,12.0,17,1.44,54395
323.02,15.2,161,12.0,17,1.45,54395
325.02,15.2,162,12.0,17,1.45,54395
327.02,15.2,163,12.0,17,1.46,54395
329.02,15.2,164,12.0,17,1.46,54395
331.02,15.2,165,12.0,17,1.47,54395
333.02,15.2,166,12.0,17,1.47,54395
335.02,15.2,167,12.0,17,1.47,54395
337.02,15.2,168,12.0,17,1.48,54395
339.02,15.2,169,12.0,17,1.48,54395
341.02,15.2,170,12.0,17,1.49,54395
343.02,15.1,171,12.0,17,1.43,54395
345.02,15.1,172,12.0,17,1.44,54395
347.02,15.1,173,12.0,17,1.44,54395
349.02,15.1,174,12.0,17,1.45,54395
351.02,15.1,175,12.0,17,1.45,54395
353.02,15.1,176,12.0,17,1.46,54395
355.02,15.1,177,12.0,17,1.46,54395
357.02,15.1,178,12.0,17,1.46,54395
359.02,15.1,179,12.0,17,1.47,54395
361.02,15.1,180,12.0,17,1.47,54395
363.02,15.1,181,12.0,17,1.48,54395
365.02,15.1,182,12.0,17,1.48,54395
367.02,15.1,183,12.0,17,1.48,54395
369.02,15.1,184,12.0,17,1.49,54395
371.02,15.1,185,12.0,17,1.49,54395
373.02,15.1,186,12.0,17,1.5,54395
375.02,15.1,187,12.0,17,1.5,54395
377.02,15.1,188,12.0,18,1.5,53739
379.02,15.1,189,12.0,18,1.51,53739
381.02,15.1,190,12.0,18,1.51,53739
383.02,15.1,191,12.0,18,1.51,53739
385.02,15.1,192,12.0,18,1.52,53739
387.02,15.1,193,12.0,18,1.52,53739
389.02,15.1,194,12.0,18,1.52,53739
391.02,15.1,195,12.0,18,1.52,53739
393.02,15.1,196,12.0,18,1.53,53739
395.02,15.1,197,12.0,18,1.53,53739
397.02,15.1,198,12.0,18,1.53,53739
399.02,15.1,199,12.0,18,1.54,53739
401.02,15.1,200,12.0,18,1.54,53739
403.02,15.1,201,12.0,18,1.54,53739
405.02,15.1,202,12.0,18,1.54,53739
407.02,15.1,203,12.0,18,1.55,53739
409.02,15.1,204,12.0,18,1.55,53739
411.02,15.1,205,12.0,18,1.55,53739
413.02,15.1,206,12.0,18,1.55,53739
415.02,15.1,207,12.0,18,1.56,53739
417.02,15.1,208,12.0,18,1.56,53739
419.02,15.1,209,12.0,18,1.56,53739
421.02,15.1,210,12.0,18,1.56,53739
423.02,15.1,211,12.0,18,1.57,53739
425.02,15.1,212,12.0,18,1.57,53739
427.02,15.1,213,12.0,18,1.57,53739
429.02,15.1,214,12.0,18,1.57,53739
431.02,15.1,215,12.0,18,1.58,53739
433.02,15.1,216,12.0,18,1.58,53739
435.02,15.1,217,12.0,18,1.58,53739
437.02,15.1,218,12.0,18,1.58,53739
439.02,15.1,219,12.0,18,1.58,53739
441.02,15.1,220,12.0,18,1.59,53739
443.02,15.1,221,12.0,18,1.59,53739
445.02,15.1,222,12.0,18,1.59,53739
447.02,15.1,223,12.0,18,1.59,53739
449.02,15.1,224,12.0,18,1.59,53739
451.02,15.1,225,12.0,18,1.6,53739
453.02,15.1,226,12.0,18,1.6,53739
455.02,15.1,227,12.0,19,1.6,53084
457.02,15.1,228,12.0,19,1.6,53084
459.02,15.1,229,12.0,19,1.61,53084
461.02,15.1,230,12.0,19,1.61,53084
463.02,15.1,231,12.0,19,1.61,53084
465.02,15.1,232,12.0,19,1.61,53084
467.02,15.1,233,12.0,19,1.61,53084
469.02,15.1,234,12.0,19,1.61,53084
