Tempo,Temperatura,Amostra,setpoint,duty,y_controller,pwm
383.52,19.0,63,16.0,91,3.75,5899
389.52,19.0,64,16.0,91,3.75,5899
395.52,19.0,65,16.0,91,3.76,5899
401.52,19.0,66,16.0,91,3.76,5899
407.52,19.0,67,16.0,91,3.77,5899
413.52,19.0,68,16.0,91,3.78,5899
419.52,19.0,69,16.0,91,3.78,5899
425.51,18.9,70,16.0,91,3.79,5899
431.51,18.9,71,16.0,88,3.68,7865
437.51,18.9,72,16.0,88,3.69,7865
443.51,18.9,73,16.0,88,3.7,7865
449.51,18.9,74,16.0,91,3.7,5899
455.51,18.9,75,16.0,91,3.71,5899
461.5,18.9,76,16.0,91,3.71,5899
467.5,18.9,77,16.0,91,3.72,5899
473.5,18.9,78,16.0,91,3.72,5899
479.5,18.9,79,16.0,91,3.73,5899
485.5,18.9,80,16.0,91,3.74,5899
491.5,18.9,81,16.0,91,3.74,5899
497.49,18.9,82,16.0,91,3.75,5899
503.49,18.9,83,16.0,91,3.75,5899
509.49,18.9,84,16.0,91,3.76,5899
515.49,18.8,85,16.0,91,3.76,5899
521.49,18.8,86,16.0,88,3.66,7865
527.49,18.8,87,16.0,88,3.66,7865
533.48,18.9,88,16.0,88,3.67,7865
539.48,18.8,89,16.0,91,3.79,5899
545.48,18.8,90,16.0,88,3.68,7865
551.48,18.8,91,16.0,88,3.69,7865
557.48,18.8,92,16.0,88,3.69,7865
563.48,18.8,93,16.0,88,3.7,7865
569.47,18.8,94,16.0,91,3.7,5899
575.47,18.8,95,16.0,91,3.71,5899
581.47,18.8,96,16.0,91,3.72,5899
587.47,18.8,97,16.0,91,3.72,5899
593.47,18.8,98,16.0,91,3.73,5899
599.47,18.8,99,16.0,91,3.73,5899
605.46,18.8,100,16.0,91,3.74,5899
611.46,18.8,101,16.0,91,3.74,5899
617.46,18.8,102,16.0,91,3.75,5899
623.46,18.8,103,16.0,91,3.75,5899
629.46,18.8,104,16.0,91,3.76,5899
635.46,18.8,105,16.0,91,3.77,5899
641.45,18.8,106,16.0,91,3.77,5899
647.45,18.8,107,16.0,91,3.78,5899
653.45,18.8,108,16.0,91,3.78,5899
659.45,18.8,109,16.0,91,3.79,5899
665.45,18.8,110,16.0,91,3.79,5899
671.44,18.8,111,16.0,91,3.8,5899
677.44,18.8,112,16.0,93,3.81,4588
683.44,18.8,113,16.0,93,3.81,4588
689.44,18.8,114,16.0,93,3.82,4588
695.44,18.8,115,16.0,93,3.82,4588
701.43,18.8,116,16.0,93,3.83,4588
707.43,18.8,117,16.0,93,3.83,4588
713.43,18.8,118,16.0,93,3.84,4588
719.43,18.8,119,16.0,93,3.84,4588
725.43,18.7,120,16.0,93,3.85,4588
731.43,18.7,121,16.0,91,3.74,5899
737.42,18.7,122,16.0,91,3.75,5899
743.42,18.7,123,16.0,91,3.76,5899
749.42,18.7,124,16.0,91,3.76,5899
755.42,18.7,125,16.0,91,3.77,5899
761.42,18.7,126,16.0,91,3.77,5899
767.41,18.7,127,16.0,91,3.78,5899
773.35,18.7,128,16.0,91,3.78,5899
779.25,18.7,129,16.0,91,3.79,5899
785.2,18.7,130,16.0,91,3.79,5899
791.18,18.7,131,16.0,91,3.8,5899
797.16,18.7,132,16.0,93,3.8,4588
803.16,18.7,133,16.0,93,3.81,4588
809.15,18.7,134,16.0,93,3.81,4588
815.15,18.7,135,16.0,93,3.82,4588
821.14,18.7,136,16.0,93,3.83,4588
827.14,18.7,137,16.0,93,3.83,4588
833.14,18.7,138,16.0,93,3.84,4588
839.13,18.7,139,16.0,93,3.84,4588
845.13,18.8,140,16.0,93,3.85,4588
851.13,18.7,141,16.0,96,3.96,2622
857.12,18.8,142,16.0,93,3.86,4588
863.12,18.8,143,16.0,96,3.98,2622
869.12,18.8,144,16.0,96,3.98,2622
875.11,18.8,145,16.0,96,3.99,2622
881.11,18.8,146,16.0,96,3.99,2622
887.11,18.8,147,16.0,96,4.0,2622
893.1,18.8,148,16.0,99,4.0,656
899.1,18.8,149,16.0,99,4.01,656
905.1,18.8,150,16.0,99,4.01,656
911.09,18.8,151,16.0,99,4.02,656
917.09,18.8,152,16.0,99,4.03,656
923.09,18.8,153,16.0,99,4.03,656
929.08,18.8,154,16.0,99,4.04,656
935.08,18.8,155,16.0,99,4.04,656
941.08,18.8,156,16.0,99,4.05,656
947.08,18.8,157,16.0,99,4.05,656
953.07,18.8,158,16.0,99,4.06,656
959.07,18.8,159,16.0,99,4.07,656
965.07,18.7,160,15.5,99,4.63,656
971.06,18.8,161,15.5,99,4.52,656
977.06,18.8,162,16.0,99,4.08,656
983.06,18.7,163,16.0,99,4.09,656
989.05,18.7,164,16.0,96,3.98,2622
995.05,18.7,165,16.0,96,3.99,2622
1001.05,18.7,166,16.0,96,3.99,2622
1007.04,18.7,167,16.0,99,4.0,656
1013.04,18.7,168,16.0,99,4.01,656
1019.04,18.7,169,16.0,99,4.01,656
1025.03,18.8,170,16.0,99,4.02,656
1031.03,18.7,171,16.0,99,4.13,656
1037.03,18.7,172,16.0,99,4.03,656
1043.02,18.7,173,16.0,99,4.03,656
1049.02,18.7,174,16.0,99,4.04,656
1055.02,18.7,175,16.0,99,4.04,656
1061.01,18.7,176,16.0,99,4.05,656
1068.14,18.7,177,16.0,99,4.05,656
1074.14,18.7,178,16.0,99,4.06,656
1080.14,18.7,179,16.0,99,4.07,656
1086.13,18.7,180,16.0,99,4.07,656
1092.13,18.7,181,16.0,99,4.08,656
1098.13,18.7,182,16.0,99,4.08,656
1104.14,18.7,183,16.0,99,4.09,656
1110.14,18.7,184,16.0,99,4.09,656
1116.14,18.7,185,16.0,99,4.1,656
1122.14,18.7,186,16.0,99,4.1,656
1128.14,18.7,187,16.0,99,4.11,656
1134.14,18.6,188,16.0,99,4.11,656
1140.13,18.7,189,16.0,99,4.01,656
1146.13,18.6,190,16.0,99,4.12,656
1152.13,18.6,191,16.0,99,4.02,656
1158.13,18.6,192,16.0,99,4.02,656
1164.12,18.6,193,16.0,99,4.03,656
1170.12,18.6,194,16.0,99,4.03,656
1176.12,18.5,195,16.0,99,4.04,656
1182.11,18.6,196,16.0,96,3.93,2622
1188.11,18.6,197,16.0,99,4.05,656
1194.11,18.6,198,16.0,99,4.06,656
1200.1,18.6,199,16.0,99,4.06,656
1206.1,18.6,200,16.0,99,4.07,656
1212.06,18.6,201,16.0,99,4.07,656
1218.03,18.6,202,16.0,99,4.08,656
1224.01,18.6,203,16.0,99,4.08,656
1230.0,18.6,204,16.0,99,4.09,656
1235.99,18.6,205,16.0,99,4.09,656
1241.98,18.6,206,16.0,99,4.1,656
1247.97,18.6,207,16.0,99,4.1,656
1253.97,18.6,208,16.0,99,4.11,656
1259.96,18.6,209,16.0,99,4.11,656
1265.96,18.6,210,16.0,99,4.12,656
1271.96,18.6,211,16.0,99,4.12,656
1277.95,18.6,212,16.0,99,4.13,656
1283.94,18.6,213,16.0,99,4.13,656
1289.93,18.6,214,16.0,99,4.14,656
1295.92,18.6,215,16.0,99,4.14,656
1301.92,18.7,216,16.0,99,4.15,656
1307.91,18.6,217,16.0,99,4.27,656
1313.91,18.6,218,16.0,99,4.16,656
1319.9,18.6,219,16.0,99,4.16,656
1325.9,18.5,220,16.0,99,4.17,656
1331.89,18.6,221,16.0,99,4.06,656
1337.89,18.5,222,16.0,99,4.18,656
1343.88,18.5,223,16.0,99,4.07,656
1349.88,18.5,224,16.0,99,4.08,656
1355.88,18.5,225,16.0,99,4.08,656
1361.87,18.5,226,16.0,99,4.09,656
1367.87,18.5,227,16.0,99,4.09,656
1373.87,18.5,228,16.0,99,4.1,656
1379.86,18.5,229,16.0,99,4.1,656
1385.86,18.5,230,16.0,99,4.11,656
1391.86,18.5,231,16.0,99,4.11,656
1397.85,18.5,232,16.0,99,4.12,656
1403.44,18.5,233,16.0,99,4.12,656
1409.44,18.5,234,16.0,99,4.13,656
1415.43,18.5,235,16.0,99,4.13,656
1421.43,18.5,236,16.0,99,4.14,656
1427.43,18.5,237,16.0,99,4.14,656
1433.42,18.5,238,16.0,99,4.15,656
1439.42,18.5,239,16.0,99,4.15,656
1445.42,18.5,240,16.0,99,4.16,656
1451.41,18.5,241,16.0,99,4.16,656
1457.41,18.5,242,16.0,99,4.17,656
1463.41,18.5,243,16.0,99,4.17,656
1469.4,18.4,244,16.0,99,4.18,656
1475.4,18.4,245,16.0,99,4.07,656
1481.4,18.4,246,16.0,99,4.08,656
1487.4,18.4,247,16.0,99,4.08,656
1493.39,18.5,248,16.0,99,4.09,656
1499.39,18.5,249,16.0,99,4.2,656
1505.39,18.5,250,16.0,99,4.21,656
1511.38,18.5,251,16.0,99,4.21,656
1517.38,18.5,252,16.0,99,4.22,656
1523.38,18.5,253,16.0,99,4.22,656
1529.37,18.5,254,16.0,99,4.23,656
1536.2,18.5,255,16.0,99,4.23,656
1542.2,18.5,256,16.0,99,4.24,656
1548.19,18.5,257,16.0,99,4.24,656
1554.19,18.5,258,16.0,99,4.25,656
1560.19,18.5,259,16.0,99,4.25,656
1566.18,18.4,260,16.0,99,4.26,656
1572.18,18.5,261,16.0,99,4.15,656
1578.18,18.4,262,16.0,99,4.27,656
1584.18,18.4,263,16.0,99,4.16,656
1590.17,18.4,264,16.0,99,4.17,656
1596.17,18.4,265,16.0,99,4.17,656
1602.14,18.4,266,16.0,99,4.18,656
1608.05,18.4,267,16.0,99,4.18,656
1614.0,18.4,268,16.0,99,4.19,656
1619.98,18.4,269,16.0,99,4.19,656
1625.97,18.4,270,16.0,99,4.2,656
1631.96,18.4,271,16.0,99,4.2,656
1637.87,18.4,272,16.0,99,4.21,656
1643.76,18.3,273,16.0,99,4.21,656
1649.71,18.3,274,16.0,99,4.1,656
1655.68,18.3,275,16.0,99,4.11,656
1661.67,18.3,276,16.0,99,4.11,656
1667.66,18.3,277,16.0,99,4.12,656
1673.66,18.3,278,16.0,99,4.12,656
1679.65,18.3,279,16.0,99,4.13,656
1685.65,18.3,280,16.0,99,4.13,656
1691.65,18.2,281,16.0,99,4.14,656
1697.64,18.2,282,16.0,99,4.03,656
1703.64,18.2,283,16.0,99,4.03,656
1709.64,18.2,284,16.0,99,4.04,656
1715.63,18.2,285,16.0,99,4.04,656
1721.63,18.2,286,16.0,99,4.05,656
1727.63,18.2,287,16.0,99,4.05,656
1733.62,18.2,288,16.0,99,4.06,656
1739.62,18.2,289,16.0,99,4.06,656
1745.62,18.1,290,16.0,99,4.06,656
1751.62,18.2,291,16.0,96,3.96,2622
1757.61,18.1,292,16.0,99,4.07,656
1763.61,18.2,293,16.0,96,3.97,2622
1769.6,18.1,294,16.0,99,4.08,656
1775.6,18.1,295,16.0,96,3.97,2622
1781.6,18.1,296,16.0,96,3.98,2622
1787.6,18.1,297,16.0,96,3.98,2622
1793.59,18.1,298,16.0,96,3.99,2622
1799.59,18.1,299,16.0,96,3.99,2622
1805.59,18.1,300,16.0,96,4.0,2622
1811.58,18.0,301,16.0,96,4.0,2622
1817.58,18.0,302,16.0,93,3.89,4588
1823.58,18.0,303,16.0,93,3.9,4588
1829.57,18.0,304,16.0,93,3.9,4588
1835.57,18.0,305,16.0,96,3.9,2622
1841.57,18.0,306,16.0,96,3.91,2622
1847.56,18.0,307,16.0,96,3.91,2622
1853.56,18.0,308,16.0,96,3.92,2622
1859.56,18.0,309,16.0,96,3.92,2622
1865.55,17.9,310,16.0,96,3.92,2622
1871.55,17.9,311,16.0,93,3.82,4588
1877.55,17.9,312,16.0,93,3.82,4588
1884.11,17.9,313,16.0,93,3.82,4588
1890.11,17.9,314,16.0,93,3.83,4588
1896.11,17.9,315,16.0,93,3.83,4588
1902.1,17.9,316,16.0,93,3.84,4588
1908.1,17.9,317,16.0,93,3.84,4588
1914.1,17.8,318,16.0,93,3.84,4588
1920.09,17.8,319,16.0,91,3.74,5899
1926.09,17.8,320,16.0,91,3.74,5899
1932.09,17.8,321,16.0,91,3.74,5899
1938.08,17.8,322,16.0,91,3.75,5899
1944.08,17.8,323,16.0,91,3.75,5899
1950.08,17.8,324,16.0,91,3.75,5899
1956.07,17.8,325,16.0,91,3.76,5899
1962.07,17.8,326,16.0,91,3.76,5899
1968.07,17.8,327,16.0,91,3.76,5899
1974.06,17.8,328,16.0,91,3.77,5899
1980.06,17.8,329,16.0,91,3.77,5899
1986.06,17.8,330,16.0,91,3.78,5899
1992.06,17.8,331,16.0,91,3.78,5899
1998.05,17.7,332,16.0,91,3.78,5899
2004.05,17.7,333,16.0,88,3.67,7865
2010.05,17.7,334,16.0,88,3.68,7865
2016.04,17.7,335,16.0,88,3.68,7865
2022.04,17.7,336,16.0,88,3.68,7865
2028.04,17.7,337,16.0,88,3.69,7865
2034.04,17.7,338,16.0,88,3.69,7865
2040.03,17.7,339,16.0,88,3.69,7865
2046.03,17.7,340,16.0,88,3.7,7865
2052.02,17.7,341,16.0,91,3.7,5899
2058.02,17.7,342,16.0,91,3.71,5899
2064.02,17.7,343,16.0,91,3.71,5899
2070.01,17.7,344,16.0,91,3.71,5899
2076.01,17.7,345,16.0,91,3.72,5899
2082.01,17.7,346,16.0,91,3.72,5899
2088.0,17.7,347,16.0,91,3.72,5899
2094.0,17.7,348,16.0,91,3.73,5899
2100.0,17.7,349,16.0,91,3.73,5899
