Tempo,Temperatura,Amostra,setpoint,duty,y_controller,pwm
2.98,17.9,0,20.0,25,-2.42,49152
8.98,17.9,1,20.0,25,-2.43,49152
14.98,18.0,2,20.0,25,-2.43,49152
20.99,18.0,3,17.5,25,0.46,49152
26.98,18.0,4,14.5,93,3.81,4588
32.99,17.9,5,14.5,93,3.82,4588
38.99,17.9,6,14.5,91,3.71,5899
44.99,18.0,7,14.5,91,3.72,5899
50.99,18.0,8,14.5,93,3.84,4588
56.99,18.0,9,14.5,93,3.85,4588
