Tempo,Temperatura,Amostra,setpoint,duty,y_controller,pwm
636.08,16.5,105,16.0,16,0.42,55050
642.07,16.5,106,16.0,16,0.42,55050
648.07,16.5,107,16.0,16,0.42,55050
654.07,16.5,108,16.0,16,0.42,55050
660.07,16.5,109,16.0,16,0.42,55050
666.07,16.6,110,16.0,16,0.42,55050
672.07,16.6,111,16.0,21,0.53,51773
678.06,16.7,112,16.0,21,0.53,51773
684.06,16.6,113,16.0,26,0.65,48496
690.06,16.6,114,16.0,21,0.54,51773
696.06,16.7,115,16.0,21,0.54,51773
702.06,16.7,116,16.0,26,0.65,48496
708.06,16.7,117,16.0,26,0.65,48496
714.05,16.7,118,16.0,26,0.65,48496
720.05,16.7,119,16.0,26,0.66,48496
726.05,16.7,120,16.0,26,0.66,48496
732.05,16.7,121,16.0,26,0.66,48496
738.05,16.7,122,16.0,26,0.66,48496
744.04,16.7,123,16.0,26,0.66,48496
750.04,16.7,124,16.0,26,0.66,48496
756.04,16.7,125,16.0,26,0.66,48496
762.04,16.7,126,16.0,26,0.67,48496
768.04,16.7,127,16.0,26,0.67,48496
774.04,16.7,128,16.0,26,0.67,48496
780.03,16.6,129,16.0,26,0.67,48496
786.03,16.6,130,16.0,21,0.56,51773
792.03,16.6,131,16.0,21,0.56,51773
798.03,16.6,132,16.0,21,0.56,51773
804.03,16.6,133,16.0,21,0.56,51773
810.03,16.6,134,16.0,21,0.56,51773
816.02,16.6,135,16.0,21,0.57,51773
822.02,16.6,136,16.0,21,0.57,51773
828.02,16.6,137,16.0,21,0.57,51773
834.02,16.5,138,16.0,21,0.57,51773
840.02,16.5,139,16.0,16,0.46,55050
846.02,16.5,140,16.0,16,0.46,55050
852.01,16.5,141,16.0,16,0.46,55050
858.01,16.5,142,16.0,16,0.46,55050
864.01,16.5,143,16.0,16,0.46,55050
870.01,16.6,144,16.0,16,0.46,55050
876.01,16.5,145,16.0,21,0.58,51773
882.0,16.5,146,13.0,99,3.81,656
888.0,16.5,147,13.0,99,3.82,656
894.0,16.6,148,13.0,99,3.82,656
900.0,16.6,149,13.0,99,3.94,656
906.0,16.5,150,13.0,99,3.95,656
911.99,16.5,151,13.0,99,3.84,656
917.99,16.5,152,13.0,99,3.85,656
923.99,16.4,153,13.0,99,3.86,656
929.99,16.3,154,13.0,99,3.75,656
935.99,16.2,155,13.0,99,3.65,656
941.99,16.1,156,13.0,99,3.54,656
947.98,16.0,157,13.0,99,3.44,656
953.98,15.9,158,13.0,99,3.33,656
959.98,15.7,159,13.0,99,3.23,656
965.98,15.5,160,13.0,99,3.01,656
971.98,15.4,161,13.0,99,2.79,656
977.98,15.2,162,13.0,99,2.69,656
983.97,15.1,163,13.0,99,2.47,656
989.97,14.9,164,13.0,99,2.36,656
995.97,14.7,165,13.0,99,2.14,656
1001.97,14.6,166,13.0,93,1.92,4588
1007.97,14.5,167,13.0,88,1.81,7865
1013.97,14.3,168,13.0,83,1.71,11141
1019.97,14.2,169,13.0,68,1.49,20972
1025.96,14.0,170,13.0,62,1.38,24904
1031.96,13.9,171,13.0,52,1.16,31457
1037.96,13.7,172,13.0,47,1.05,34734
1043.96,13.7,173,13.0,37,0.83,41288
1049.96,13.6,174,13.0,37,0.83,41288
1055.96,13.5,175,13.0,31,0.72,45220
1061.95,13.4,176,13.0,26,0.61,48496
1067.95,13.4,177,13.0,16,0.5,55050
1073.95,13.3,178,13.0,16,0.5,55050
1079.95,13.3,179,13.0,11,0.39,58327
1085.95,13.2,180,13.0,11,0.39,58327
1091.94,13.3,181,13.0,15,0.28,55705
1097.94,13.3,182,13.0,11,0.39,58327
1103.94,13.3,183,13.0,11,0.39,58327
1109.94,13.3,184,13.0,11,0.39,58327
1115.94,13.4,185,13.0,11,0.39,58327
1121.94,13.4,186,13.0,21,0.5,51773
1127.93,13.5,187,13.0,21,0.5,51773
1133.93,13.5,188,13.0,26,0.62,48496
1139.93,13.6,189,13.0,26,0.62,48496
1145.93,13.7,190,13.0,31,0.73,45220
1151.93,13.8,191,13.0,37,0.84,41288
1157.96,13.9,192,13.0,42,0.95,38011
1164.06,13.9,193,13.0,47,1.07,34734
1170.1,14.0,194,13.0,47,1.07,34734
1176.12,14.0,195,13.0,52,1.18,31457
1182.13,14.1,196,13.0,52,1.18,31457
1188.14,14.2,197,13.0,57,1.3,28181
1194.14,14.2,198,13.0,68,1.41,20972
1200.15,14.2,199,13.0,68,1.41,20972
1206.15,14.2,200,13.0,68,1.42,20972
1212.15,14.3,201,13.0,68,1.42,20972
1218.15,14.3,202,13.0,73,1.53,17695
1224.16,14.3,203,13.0,73,1.54,17695
1230.16,14.3,204,13.0,73,1.54,17695
1236.16,14.2,205,13.0,73,1.54,17695
1242.16,14.2,206,13.0,68,1.43,20972
1248.17,14.2,207,13.0,68,1.43,20972
1254.17,14.1,208,13.0,68,1.44,20972
1260.17,14.1,209,13.0,62,1.33,24904
1266.17,14.1,210,13.0,62,1.33,24904
1272.18,14.0,211,13.0,62,1.33,24904
1278.18,14.0,212,13.0,57,1.22,28181
1284.18,14.0,213,13.0,57,1.22,28181
1290.19,13.9,214,13.0,57,1.23,28181
1296.19,13.9,215,8.0,99,6.69,656
1302.19,13.8,216,8.0,99,6.7,656
1308.19,13.8,217,8.0,99,6.6,656
1314.19,13.7,218,8.0,99,6.61,656
1320.2,13.7,219,8.0,99,6.51,656
1326.2,13.7,220,8.0,99,6.53,656
1332.2,13.6,221,8.0,99,6.54,656
1338.2,13.5,222,8.0,99,6.44,656
1344.21,13.5,223,8.0,99,6.34,656
1350.21,13.4,224,8.0,99,6.35,656
1356.21,13.2,225,8.0,99,6.25,656
1362.21,13.2,226,8.0,99,6.04,656
1368.22,13.1,227,8.0,99,6.05,656
1374.22,13.0,228,8.0,99,5.94,656
1380.22,13.0,229,8.0,99,5.84,656
1386.23,12.8,230,8.0,99,5.85,656
1392.22,12.8,231,8.0,99,5.64,656
1398.18,12.7,232,8.0,99,5.65,656
1404.15,12.6,233,8.0,99,5.55,656
1410.13,12.5,234,8.0,99,5.45,656
1416.12,12.4,235,8.0,99,5.34,656
1422.11,12.3,236,8.0,99,5.24,656
1428.1,12.2,237,8.0,99,5.14,656
1434.09,12.2,238,8.0,99,5.04,656
1440.09,12.1,239,8.0,99,5.04,656
1446.09,11.9,240,8.0,99,4.94,656
1452.08,11.8,241,8.0,99,4.73,656
1458.08,11.7,242,8.0,99,4.62,656
1464.09,11.7,243,8.0,99,4.52,656
1470.09,11.6,244,8.0,99,4.53,656
1476.09,11.6,245,8.0,99,4.42,656
1482.1,11.5,246,8.0,99,4.43,656
1488.1,11.5,247,8.0,99,4.32,656
1494.1,11.4,248,8.0,99,4.33,656
1500.1,11.3,249,8.0,99,4.23,656
1506.1,11.2,250,8.0,99,4.12,656
1512.1,11.1,251,8.0,99,4.02,656
1518.1,11.0,252,8.0,99,3.91,656
1524.1,11.0,253,8.0,99,3.81,656
1530.09,10.9,254,8.0,99,3.81,656
1536.09,10.9,255,8.0,99,3.71,656
1542.09,10.8,256,8.0,99,3.71,656
1548.09,10.8,257,8.0,99,3.61,656
1554.09,10.7,258,8.0,99,3.61,656
1560.09,10.6,259,8.0,99,3.51,656
1566.09,10.6,260,8.0,99,3.4,656
1572.08,10.5,261,8.0,99,3.41,656
1578.08,10.5,262,8.0,99,3.3,656
1584.08,10.4,263,8.0,99,3.3,656
1590.08,10.4,264,8.0,99,3.2,656
1596.08,10.4,265,8.0,99,3.2,656
1602.08,10.4,266,8.0,99,3.21,656
1608.07,10.3,267,8.0,99,3.21,656
1614.07,10.3,268,8.0,99,3.11,656
1620.07,10.3,269,8.0,99,3.11,656
1626.07,10.2,270,8.0,99,3.11,656
1632.07,10.2,271,8.0,99,3.01,656
1638.07,10.2,272,8.0,99,3.01,656
1644.06,10.1,273,8.0,99,3.02,656
1650.06,10.1,274,8.0,99,2.91,656
1656.06,10.0,275,8.0,99,2.91,656
1662.06,10.0,276,8.0,99,2.81,656
1668.06,10.0,277,8.0,99,2.81,656
1674.05,10.0,278,8.0,99,2.81,656
1680.05,9.9,279,8.0,99,2.82,656
1686.05,9.9,280,8.0,99,2.71,656
1692.05,9.9,281,8.0,99,2.71,656
1698.05,9.9,282,8.0,99,2.72,656
1704.04,9.8,283,8.0,99,2.72,656
1710.04,9.8,284,8.0,99,2.61,656
1716.04,9.8,285,8.0,99,2.62,656
1722.04,9.8,286,8.0,99,2.62,656
1728.04,9.8,287,8.0,99,2.63,656
1734.03,9.8,288,8.0,99,2.63,656
1740.03,9.7,289,8.0,99,2.63,656
1746.03,9.7,290,8.0,99,2.52,656
1752.03,9.7,291,8.0,99,2.53,656
1758.03,9.7,292,8.0,99,2.53,656
1764.03,9.7,293,8.0,99,2.53,656
1770.02,9.6,294,8.0,99,2.54,656
1776.02,9.6,295,8.0,99,2.43,656
1782.02,9.6,296,8.0,99,2.43,656
1788.02,9.6,297,8.0,99,2.44,656
1794.02,9.6,298,8.0,99,2.44,656
1800.01,9.6,299,8.0,99,2.44,656
1806.01,9.6,300,8.0,99,2.45,656
1812.01,9.5,301,8.0,99,2.45,656
1818.01,9.5,302,8.0,99,2.34,656
1824.01,9.5,303,8.0,99,2.34,656
1830.0,9.5,304,8.0,99,2.35,656
1836.0,9.5,305,8.0,99,2.35,656
1842.0,9.5,306,8.0,99,2.35,656
1848.0,9.5,307,8.0,99,2.36,656
1854.0,9.4,308,8.0,99,2.36,656
1860.0,9.5,309,8.0,99,2.25,656
1865.99,9.4,310,8.0,99,2.36,656
1871.99,9.4,311,8.0,99,2.26,656
1877.99,9.4,312,8.0,99,2.26,656
1883.99,9.4,313,8.0,99,2.26,656
1889.99,9.4,314,8.0,99,2.26,656
1895.98,9.4,315,8.0,99,2.27,656
1901.98,9.4,316,8.0,99,2.27,656
1907.98,9.4,317,8.0,99,2.27,656
1913.98,9.4,318,8.0,99,2.28,656
1919.98,9.4,319,8.0,99,2.28,656
1925.98,9.4,320,8.0,99,2.28,656
1931.97,9.4,321,8.0,99,2.28,656
1937.97,9.4,322,8.0,99,2.29,656
1943.97,9.4,323,8.0,99,2.29,656
1949.97,9.4,324,8.0,99,2.29,656
1955.97,9.3,325,8.0,99,2.3,656
1961.96,9.3,326,8.0,99,2.19,656
1967.96,9.3,327,8.0,99,2.19,656
1973.96,9.3,328,8.0,99,2.19,656
1979.95,9.3,329,8.0,99,2.19,656
1985.93,9.3,330,8.0,99,2.2,656
1991.91,9.3,331,8.0,99,2.2,656
1997.89,9.3,332,8.0,99,2.2,656
2003.87,9.3,333,8.0,99,2.21,656
2009.86,9.3,334,8.0,99,2.21,656
2015.85,9.3,335,8.0,99,2.21,656
2021.83,9.3,336,8.0,99,2.21,656
2027.83,9.3,337,8.0,99,2.22,656
2033.82,9.3,338,8.0,99,2.22,656
2039.81,9.2,339,8.0,99,2.22,656
2045.8,9.2,340,8.0,99,2.11,656
2051.8,9.2,341,8.0,99,2.11,656
2057.79,9.2,342,8.0,99,2.12,656
2063.79,9.2,343,8.0,99,2.12,656
2069.78,9.2,344,8.0,99,2.12,656
2075.78,9.2,345,8.0,99,2.12,656
2081.77,9.2,346,8.0,99,2.13,656
2087.77,9.2,347,8.0,99,2.13,656
2093.77,9.2,348,8.0,99,2.13,656
2099.76,9.2,349,8.0,99,2.13,656
2105.76,9.2,350,8.0,99,2.14,656
2111.75,9.2,351,8.0,99,2.14,656
2117.75,9.2,352,8.0,99,2.14,656
2123.75,9.2,353,8.0,99,2.14,656
2129.74,9.2,354,8.0,99,2.15,656
2135.74,9.2,355,8.0,99,2.15,656
2141.74,9.2,356,8.0,99,2.15,656
2147.73,9.2,357,8.0,99,2.15,656
2153.73,9.2,358,8.0,99,2.16,656
2159.73,9.2,359,8.0,99,2.16,656
2165.72,9.2,360,8.0,99,2.16,656
2171.72,9.2,361,8.0,99,2.16,656
2177.72,9.2,362,8.0,99,2.16,656
2183.71,9.2,363,8.0,99,2.17,656
2189.71,9.2,364,8.0,99,2.17,656
2195.71,9.2,365,8.0,99,2.17,656
2201.7,9.2,366,8.0,99,2.17,656
2207.7,9.2,367,8.0,99,2.18,656
2213.7,9.2,368,8.0,99,2.18,656
2219.7,9.2,369,8.0,99,2.18,656
2225.69,9.2,370,8.0,99,2.18,656
2231.69,9.2,371,8.0,99,2.19,656
2237.69,9.2,372,8.0,99,2.19,656
2243.68,9.2,373,8.0,99,2.19,656
2249.68,9.2,374,8.0,99,2.19,656
2255.68,9.2,375,8.0,99,2.2,656
2261.67,9.2,376,8.0,99,2.2,656
2267.67,9.2,377,8.0,99,2.2,656
2273.67,9.2,378,8.0,99,2.2,656
2279.66,9.3,379,8.0,99,2.21,656
2285.66,9.3,380,8.0,99,2.32,656
2291.66,9.3,381,8.0,99,2.32,656
