Tempo,Temperatura
3.07,24.3
7.13,24.3
11.18,24.2
15.24,24.3
19.28,24.3
23.33,24.3
27.38,24.3
31.43,24.3
35.48,24.3
39.53,24.3
43.58,24.3
47.63,24.3
51.68,24.3
55.73,24.3
59.78,24.3
63.83,24.3
67.88,24.3
71.93,24.3
75.98,24.3
80.03,24.3
84.08,24.4
88.14,24.4
92.19,24.3
96.24,24.3
100.29,24.4
104.34,24.4
108.39,24.4
112.45,24.3
116.5,24.4
120.55,24.3
124.6,24.3
128.65,24.3
132.71,24.4
136.76,24.3
140.81,24.4
144.86,24.3
148.91,24.4
152.96,24.4
157.02,24.4
161.07,24.4
165.12,24.3
